Filename,Lyrics,Cleaned_Lyrics,Tokens,Lemmas,POS
./Corpus\(G)I-DLE_I Do.txt,"I DO
by
(G)I-DLE
2023

Hit me like a shot in the heart (Oh-oh-oh)
Never shoulda played you so hard
Guess I played myself that's my fault (Um-um-um)

I don't even know how to think
'Cause now she got your heart so I feel
Stupid
Foolish
'Fraid I'm
Losing
Everything
I thought I couldn't
My whole world is falling apart

Don't you go falling in love
Trust me she's not the one
She won't ever
Love you like I do
Hold you like I do
Know you like I do

Don't you go falling in love
'Cause Imma break that shit up
I won't let her
Love you like I do
Touch you like I do
Nothing like I do
Nothing like I do

Hit me like a poisonous dart
You were trouble right from the start
Should have ran I guess it's my fault (Um-um-um)

I don't even know how to think
'Cause now she got your heart so I feel
Stupid
Foolish
'Fraid I'm
Losing
Everything
I thought I couldn't
My whole world is falling apart

Don't you go falling in love
Trust me she's not the one
She won't ever
Love you like I do
Hold you like I do
Know you like I do

Don't you go falling in love
'Cause Imma break that shit up
I won't let her
Love you like I do
Touch you like I do
Nothing like I do
Nothing like I do","i do
by
gidle
2023

hit me like a shot in the heart ohohoh
never shoulda played you so hard
guess i played myself thats my fault umumum

i dont even know how to think
cause now she got your heart so i feel
stupid
foolish
fraid im
losing
everything
i thought i couldnt
my whole world is falling apart

dont you go falling in love
trust me shes not the one
she wont ever
love you like i do
hold you like i do
know you like i do

dont you go falling in love
cause imma break that shit up
i wont let her
love you like i do
touch you like i do
nothing like i do
nothing like i do

hit me like a poisonous dart
you were trouble right from the start
should have ran i guess its my fault umumum

i dont even know how to think
cause now she got your heart so i feel
stupid
foolish
fraid im
losing
everything
i thought i couldnt
my whole world is falling apart

dont you go falling in love
trust me shes not the one
she wont ever
love you like i do
hold you like i do
know you like i do

dont you go falling in love
cause imma break that shit up
i wont let her
love you like i do
touch you like i do
nothing like i do
nothing like i do","['i', 'do', '\n', 'by', '\n', 'gidle', '\n', '2023', '\n\n', 'hit', 'me', 'like', 'a', 'shot', 'in', 'the', 'heart', 'ohohoh', '\n', 'never', 'shoulda', 'played', 'you', 'so', 'hard', '\n', 'guess', 'i', 'played', 'myself', 'that', 's', 'my', 'fault', 'umumum', '\n\n', 'i', 'do', 'nt', 'even', 'know', 'how', 'to', 'think', '\n', 'cause', 'now', 'she', 'got', 'your', 'heart', 'so', 'i', 'feel', '\n', 'stupid', '\n', 'foolish', '\n', 'fraid', 'i', 'm', '\n', 'losing', '\n', 'everything', '\n', 'i', 'thought', 'i', 'could', 'nt', '\n', 'my', 'whole', 'world', 'is', 'falling', 'apart', '\n\n', 'do', 'nt', 'you', 'go', 'falling', 'in', 'love', '\n', 'trust', 'me', 'she', 's', 'not', 'the', 'one', '\n', 'she', 'wo', 'nt', 'ever', '\n', 'love', 'you', 'like', 'i', 'do', '\n', 'hold', 'you', 'like', 'i', 'do', '\n', 'know', 'you', 'like', 'i', 'do', '\n\n', 'do', 'nt', 'you', 'go', 'falling', 'in', 'love', '\n', 'cause', 'imma', 'break', 'that', 'shit', 'up', '\n', 'i', 'wo', 'nt', 'let', 'her', '\n', 'love', 'you', 'like', 'i', 'do', '\n', 'touch', 'you', 'like', 'i', 'do', '\n', 'nothing', 'like', 'i', 'do', '\n', 'nothing', 'like', 'i', 'do', '\n\n', 'hit', 'me', 'like', 'a', 'poisonous', 'dart', '\n', 'you', 'were', 'trouble', 'right', 'from', 'the', 'start', '\n', 'should', 'have', 'ran', 'i', 'guess', 'its', 'my', 'fault', 'umumum', '\n\n', 'i', 'do', 'nt', 'even', 'know', 'how', 'to', 'think', '\n', 'cause', 'now', 'she', 'got', 'your', 'heart', 'so', 'i', 'feel', '\n', 'stupid', '\n', 'foolish', '\n', 'fraid', 'i', 'm', '\n', 'losing', '\n', 'everything', '\n', 'i', 'thought', 'i', 'could', 'nt', '\n', 'my', 'whole', 'world', 'is', 'falling', 'apart', '\n\n', 'do', 'nt', 'you', 'go', 'falling', 'in', 'love', '\n', 'trust', 'me', 'she', 's', 'not', 'the', 'one', '\n', 'she', 'wo', 'nt', 'ever', '\n', 'love', 'you', 'like', 'i', 'do', '\n', 'hold', 'you', 'like', 'i', 'do', '\n', 'know', 'you', 'like', 'i', 'do', '\n\n', 'do', 'nt', 'you', 'go', 'falling', 'in', 'love', '\n', 'cause', 'imma', 'break', 'that', 'shit', 'up', '\n', 'i', 'wo', 'nt', 'let', 'her', '\n', 'love', 'you', 'like', 'i', 'do', '\n', 'touch', 'you', 'like', 'i', 'do', '\n', 'nothing', 'like', 'i', 'do', '\n', 'nothing', 'like', 'i', 'do']","['I', 'do', '\n', 'by', '\n', 'gidle', '\n', '2023', '\n\n', 'hit', 'I', 'like', 'a', 'shot', 'in', 'the', 'heart', 'ohohoh', '\n', 'never', 'shoulda', 'play', 'you', 'so', 'hard', '\n', 'guess', 'I', 'play', 'myself', 'that', 's', 'my', 'fault', 'umumum', '\n\n', 'I', 'do', 'not', 'even', 'know', 'how', 'to', 'think', '\n', 'cause', 'now', 'she', 'get', 'your', 'heart', 'so', 'I', 'feel', '\n', 'stupid', '\n', 'foolish', '\n', 'fraid', 'I', 'm', '\n', 'lose', '\n', 'everything', '\n', 'I', 'think', 'I', 'could', 'not', '\n', 'my', 'whole', 'world', 'be', 'fall', 'apart', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'trust', 'I', 'she', 's', 'not', 'the', 'one', '\n', 'she', 'will', 'not', 'ever', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'hold', 'you', 'like', 'I', 'do', '\n', 'know', 'you', 'like', 'I', 'do', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'cause', 'imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'will', 'not', 'let', 'she', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'touch', 'you', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n\n', 'hit', 'I', 'like', 'a', 'poisonous', 'dart', '\n', 'you', 'be', 'trouble', 'right', 'from', 'the', 'start', '\n', 'should', 'have', 'run', 'I', 'guess', 'its', 'my', 'fault', 'umumum', '\n\n', 'I', 'do', 'not', 'even', 'know', 'how', 'to', 'think', '\n', 'cause', 'now', 'she', 'get', 'your', 'heart', 'so', 'I', 'feel', '\n', 'stupid', '\n', 'foolish', '\n', 'fraid', 'I', 'm', '\n', 'lose', '\n', 'everything', '\n', 'I', 'think', 'I', 'could', 'not', '\n', 'my', 'whole', 'world', 'be', 'fall', 'apart', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'trust', 'I', 'she', 's', 'not', 'the', 'one', '\n', 'she', 'will', 'not', 'ever', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'hold', 'you', 'like', 'I', 'do', '\n', 'know', 'you', 'like', 'I', 'do', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'cause', 'imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'will', 'not', 'let', 'she', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'touch', 'you', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do']","['PRON', 'AUX', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'SPACE', 'NUM', 'SPACE', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'SPACE', 'ADV', 'ADJ', 'VERB', 'PRON', 'ADV', 'ADV', 'SPACE', 'NOUN', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'NOUN', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'SCONJ', 'PART', 'VERB', 'SPACE', 'NOUN', 'ADV', 'PRON', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'ADJ', 'SPACE', 'ADJ', 'SPACE', 'NOUN', 'PRON', 'AUX', 'SPACE', 'VERB', 'SPACE', 'PRON', 'SPACE', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'SPACE', 'PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADV', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'VERB', 'PRON', 'PRON', 'VERB', 'PART', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'INTJ', 'PRON', 'AUX', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'SCONJ', 'NOUN', 'NOUN', 'PRON', 'NOUN', 'ADP', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'SPACE', 'PRON', 'AUX', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'AUX', 'AUX', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'NOUN', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'SCONJ', 'PART', 'VERB', 'SPACE', 'NOUN', 'ADV', 'PRON', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'ADJ', 'SPACE', 'ADJ', 'SPACE', 'NOUN', 'PRON', 'AUX', 'SPACE', 'VERB', 'SPACE', 'PRON', 'SPACE', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'SPACE', 'PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADV', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'VERB', 'PRON', 'PRON', 'VERB', 'PART', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'INTJ', 'PRON', 'AUX', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'SCONJ', 'NOUN', 'NOUN', 'PRON', 'NOUN', 'ADP', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB']"
